GENERATION 1
278 // [[0, 0, 0, 5], [1, 0, 0, -3], [1, 0, 1, -4], [1, 0, 0, -6], [0, 0, 0, -1], [0, 4, 3, 6], [1, 3, 0, 3], [0, 4, 1, -6], [0, 3, 2, -4], [0, 1, 1, 4], [1, 3, 0, -3], [0, 0, 0, 3], [1, 5, 0, 3], [0, 3, 2, 5], [1, 4, 0, 6], [0, 5, 3, 6], [1, 0, 0, 5], [0, 5, 4, -2], [0, 1, 0, -1], [1, 3, 0, 5], [0, 0, 5, 5], [1, 0, 0, -6], [0, 1, 5, -5], [1, 4, 1, 2]]
225 // [[1, 0, 0, -2.7812296470159126], [0, 2, 2, -3.504974574835982], [1, 0, 0, -6], [1, 0, 0, -2.7812296470159126], [0, 2, 2, -3.504974574835982], [0, 0, 5, 5.579881016536459], [1, 0, 0, -4.582540449228538], [1, 0, 0, -4.582540449228538], [0, 0, 0, 3], [0, 0, 0, 3], [0, 1, 1, 4], [0, 3, 0, 4.569625062529363], [0, 0, 0, -1], [0, 4, 3, 7.290054224547654], [0, 1, 1, 4], [0, 3, 1, -6], [0, 1, 0, -1.5628682538057237], [1, 0, 0, -4.582540449228538], [1, 4, 0, 6.723379988498441], [1, 0, 0, -6], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 1, 0, -1.5628682538057237], [0, 1, 1, 4]]
224 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
224 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
224 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
224 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
224 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
224 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
224 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
224 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
224 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
223 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
223 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
223 // [[0, 1, 0, -1.5628682538057237], [0, 4, 3, 7.290054224547654], [0, 3, 0, -2], [0, 1, 0, -1.5628682538057237], [0, 6, 2, -2], [0, 0, 0, 4], [0, 0, 3, 4], [1, 3, 0, 2.718855824354983], [1, 4, 0, 6.723379988498441], [0, 2, 2, -3.504974574835982], [1, 0, 0, -2.7812296470159126], [0, 1, 1, 4], [0, 3, 0, 4.569625062529363], [1, 4, 0, 3], [0, 0, 0, 5], [1, 3, 0, 2.718855824354983], [1, 0, 0, -6], [0, 3, 4, -2], [0, 3, 2, 5], [1, 0, 0, 5], [1, 0, 0, -2.7812296470159126], [0, 6, 1, 2], [1, 0, 0, -4.582540449228538], [0, 1, 4, -5.074970286621043]]
222 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
221 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
221 // [[0, 4, 3, 7.290054224547654], [1, 0, 0, -4.582540449228538], [0, 0, 0, 5], [0, 1, 1, 4], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [1, 0, 0, 5], [1, 4, 0, 3], [0, 5, 2, -2.282323170505486], [0, 3, 0, 4.569625062529363], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 3, 0, 2.718855824354983], [1, 0, 0, -4.582540449228538], [1, 4, 0, 2], [1, 0, 0, -2.7812296470159126], [1, 0, 0, 5], [0, 4, 3, 7.290054224547654], [0, 0, 1, -4.0711545261752295], [0, 1, 0, -1.5628682538057237], [1, 3, 0, 2.718855824354983], [0, 0, 0, 3], [0, 5, 2, -2.282323170505486]]
111 // [[0, 3, 0, 4.569625062529363], [0, 0, 0, 3], [0, 5, 2, -2.282323170505486], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 0, 0, 3], [0, 1, 1, 4], [0, 0, 5, 5.579881016536459], [0, 1, 1, 4], [0, 0, 0, -1], [0, 1, 0, -1.5628682538057237], [1, 0, 0, -6], [1, 0, 0, 5], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [0, 0, 5, 5.579881016536459], [0, 1, 0, -1.5628682538057237], [1, 4, 0, 6.723379988498441], [1, 0, 0, -2.7812296470159126], [1, 4, 0, 2], [1, 0, 0, -2.7812296470159126], [0, 1, 0, -1.5628682538057237], [0, 3, 2, 5], [1, 3, 0, 2.718855824354983]]
110 // [[0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6], [1, 3, 0, -3], [0, 3, 0, 4.569625062529363], [1, 0, 0, -4.582540449228538], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [0, 1, 1, 4], [0, 1, 1, 4], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 0, 0, -2.7812296470159126], [0, 0, 5, 5.579881016536459], [1, 0, 0, -6], [1, 4, 0, 2]]
110 // [[0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6], [1, 3, 0, -3], [0, 3, 0, 4.569625062529363], [1, 0, 0, -4.582540449228538], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [0, 1, 1, 4], [0, 1, 1, 4], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 0, 0, -2.7812296470159126], [0, 0, 5, 5.579881016536459], [1, 0, 0, -6], [1, 4, 0, 2]]
110 // [[0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6], [1, 3, 0, -3], [0, 3, 0, 4.569625062529363], [1, 0, 0, -4.582540449228538], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [0, 1, 1, 4], [0, 1, 1, 4], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 0, 0, -2.7812296470159126], [0, 0, 5, 5.579881016536459], [1, 0, 0, -6], [1, 4, 0, 2]]
110 // [[0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6], [1, 3, 0, -3], [0, 3, 0, 4.569625062529363], [1, 0, 0, -4.582540449228538], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [0, 1, 1, 4], [0, 1, 1, 4], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 0, 0, -2.7812296470159126], [0, 0, 5, 5.579881016536459], [1, 0, 0, -6], [1, 4, 0, 2]]
110 // [[0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6], [1, 3, 0, -3], [0, 3, 0, 4.569625062529363], [1, 0, 0, -4.582540449228538], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [0, 1, 1, 4], [0, 1, 1, 4], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 0, 0, -2.7812296470159126], [0, 0, 5, 5.579881016536459], [1, 0, 0, -6], [1, 4, 0, 2]]
110 // [[0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6], [1, 3, 0, -3], [0, 3, 0, 4.569625062529363], [1, 0, 0, -4.582540449228538], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [0, 1, 1, 4], [0, 1, 1, 4], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 0, 0, -2.7812296470159126], [0, 0, 5, 5.579881016536459], [1, 0, 0, -6], [1, 4, 0, 2]]
110 // [[0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6], [1, 3, 0, -3], [0, 3, 0, 4.569625062529363], [1, 0, 0, -4.582540449228538], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [0, 1, 1, 4], [0, 1, 1, 4], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 0, 0, -2.7812296470159126], [0, 0, 5, 5.579881016536459], [1, 0, 0, -6], [1, 4, 0, 2]]
110 // [[0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6], [1, 3, 0, -3], [0, 3, 0, 4.569625062529363], [1, 0, 0, -4.582540449228538], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [0, 1, 1, 4], [0, 1, 1, 4], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 0, 0, -2.7812296470159126], [0, 0, 5, 5.579881016536459], [1, 0, 0, -6], [1, 4, 0, 2]]
110 // [[0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6], [1, 3, 0, -3], [0, 3, 0, 4.569625062529363], [1, 0, 0, -4.582540449228538], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [0, 1, 1, 4], [0, 1, 1, 4], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 0, 0, -2.7812296470159126], [0, 0, 5, 5.579881016536459], [1, 0, 0, -6], [1, 4, 0, 2]]
110 // [[0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6], [1, 3, 0, -3], [0, 3, 0, 4.569625062529363], [1, 0, 0, -4.582540449228538], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [0, 1, 1, 4], [0, 1, 1, 4], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 0, 0, -2.7812296470159126], [0, 0, 5, 5.579881016536459], [1, 0, 0, -6], [1, 4, 0, 2]]
110 // [[0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 6], [1, 3, 0, -3], [0, 3, 0, 4.569625062529363], [1, 0, 0, -4.582540449228538], [0, 0, 0, -1], [1, 4, 0, 6.723379988498441], [0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [0, 1, 1, 4], [0, 1, 1, 4], [0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 0, 0, -2.7812296470159126], [0, 0, 5, 5.579881016536459], [1, 0, 0, -6], [1, 4, 0, 2]]
109 // [[0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 0, 0, 5], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 0, 5, 5.579881016536459], [0, 4, 3, 7.290054224547654], [0, 3, 1, -6], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [0, 3, 2, 5], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 5, 2, -2.282323170505486], [1, 4, 0, 2], [0, 5, 2, -2.282323170505486], [0, 1, 0, -1.5628682538057237], [0, 0, 0, 3], [0, 2, 2, -3.504974574835982], [0, 2, 2, -3.504974574835982], [1, 0, 0, 5], [1, 3, 0, 2.718855824354983], [0, 3, 1, -6], [1, 0, 0, -4.582540449228538]]
108 // [[0, 3, 1, -6], [0, 3, 0, 4.569625062529363], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 1, 4, -5.074970286621043], [1, 0, 0, -2.7812296470159126], [0, 3, 1, -6], [1, 3, 0, -3], [1, 3, 0, -3], [0, 1, 0, -1.5628682538057237], [0, 0, 0, -1], [1, 0, 0, -4.582540449228538], [1, 0, 0, -4.582540449228538], [1, 0, 0, -2.7812296470159126], [0, 1, 1, 4], [0, 1, 1, 4], [0, 0, 5, 5.579881016536459], [0, 0, 5, 5.579881016536459], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [1, 0, 0, -6], [0, 2, 2, -3.504974574835982], [1, 4, 0, 6.723379988498441], [0, 1, 0, -1.5628682538057237]]
57 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
56 // [[0, 3, 2, 5], [0, 0, 0, 3], [0, 1, 1, 4], [0, 1, 1, 4], [1, 4, 0, 3], [0, 0, 0, -1], [0, 2, 2, -3.504974574835982], [0, 0, 1, -4.0711545261752295], [1, 3, 0, 2.718855824354983], [0, 0, 5, 5.579881016536459], [1, 0, 0, 5], [1, 3, 0, -3], [0, 0, 0, 3], [1, 3, 0, 2.718855824354983], [1, 4, 0, 2], [1, 4, 0, 3], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 3, 1, -6], [0, 5, 2, -2.282323170505486], [0, 0, 1, -4.0711545261752295], [0, 4, 3, 7.290054224547654], [0, 5, 2, -2.282323170505486], [1, 0, 0, -2.7812296470159126]]
54 // [[0, 0, 0, 5], [0, 5, 2, -2.282323170505486], [0, 4, 3, 7.290054224547654], [1, 4, 0, 3], [0, 0, 1, -4.0711545261752295], [0, 5, 2, -2.282323170505486], [0, 2, 2, -3.504974574835982], [1, 3, 0, 2.718855824354983], [0, 3, 0, 4.569625062529363], [0, 4, 3, 7.290054224547654], [0, 1, 0, -1.5628682538057237], [0, 3, 1, -6], [1, 0, 0, -2.7812296470159126], [1, 3, 0, 2.718855824354983], [0, 1, 1, 4], [0, 2, 2, -3.504974574835982], [1, 4, 0, 2], [1, 0, 0, -4.582540449228538], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 0, 0, 3], [0, 0, 5, 5.579881016536459], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5]]
54 // [[0, 0, 0, 5], [1, 0, 0, 5], [1, 3, 0, 2.718855824354983], [1, 0, 0, -4.582540449228538], [0, 3, 2, 5], [1, 0, 0, -4.582540449228538], [1, 0, 0, -6], [0, 1, 4, -5.074970286621043], [0, 3, 2, 5], [1, 4, 0, 3], [1, 4, 0, 6.723379988498441], [1, 0, 0, -2.7812296470159126], [0, 3, 1, -6], [0, 1, 0, -1.5628682538057237], [1, 4, 0, 2], [0, 0, 0, -1], [0, 1, 0, -1.5628682538057237], [1, 0, 0, 5], [0, 1, 4, -5.074970286621043], [0, 4, 3, 7.290054224547654], [0, 0, 0, 3], [0, 1, 1, 4], [0, 5, 2, -2.282323170505486], [0, 1, 0, -1.5628682538057237]]
54 // [[0, 4, 3, 7.290054224547654], [1, 3, 0, 2.718855824354983], [0, 1, 0, -1.5628682538057237], [0, 1, 1, 4], [0, 3, 0, 4.569625062529363], [0, 5, 2, -2.282323170505486], [1, 0, 0, -4.582540449228538], [1, 4, 0, 3], [0, 3, 1, -6], [0, 1, 4, -5.074970286621043], [0, 3, 0, 4.569625062529363], [0, 5, 2, -2.282323170505486], [0, 0, 1, -4.0711545261752295], [0, 2, 2, -3.504974574835982], [0, 1, 0, -1.5628682538057237], [0, 4, 3, 7.290054224547654], [1, 0, 0, -2.7812296470159126], [0, 3, 2, 5], [0, 0, 0, 5], [0, 3, 1, -6], [0, 0, 5, 5.579881016536459], [0, 1, 0, -1.5628682538057237], [1, 0, 0, -4.582540449228538], [0, 2, 2, -3.504974574835982]]
